tweet;manual_label;tweet_cleaned_id;tweet_preprocessed
"Btw tadi Pak Dadang nya  ramah + cara ngomongnya runtut &amp; enak pol. So far salut. Cuman emane slot Helpdesk ETLE di Siola tadi ada 4, tapi cuma 1 yg buka'.  Untung pas sepi jadi tadi cuman nunggu antrian 1 orang";1;btw tadi pak dadang nya ramah  cara ngomongnya runtut dan enak pol so far salut cuman emane slot helpdesk etle di siola tadi ada  tapi cuma  yg buka untung pas sepi jadi tadi cuman nunggu antrian  orang;['ngomong-ngomong', 'tadi', 'pak', 'dadang', 'nya', 'ramah', 'cara', 'ngomongnya', 'runtut', 'dan', 'enak', 'pol', 'so', 'far', 'salut', 'cuman', 'emane', 'slot', 'helpdesk', 'etle', 'di', 'siola', 'tadi', 'ada', 'tapi', 'cuma', 'yang', 'buka', 'untung', 'pas', 'sepi', 'jadi', 'tadi', 'cuman', 'nunggu', 'antri', 'orang']
"ETLE Mobile Resmi Dilaunching PMJ, Simak Teknis Aturan dan Jenis Pelanggarannya

https://t.co/TjsOrDbIvR";1;etle mobile resmi dilaunching pmj simak teknis aturan dan jenis pelanggarannya ;['etle', 'mobile', 'resmi', 'dilaunching', 'pmj', 'simak', 'teknis', 'atur', 'dan', 'jenis', 'langgar']
@Daeng_Info Akibat sistem tilang elektronik.. polisi lalu lintas kurang mi di jalan..;0; akibat sistem tilang elektronik polisi lalu lintas kurang mi di jalan;['akibat', 'sistem', 'tilang', 'elektronik', 'polisi', 'lalu', 'lintas', 'kurang', 'mi', 'di', 'jalan']
Opsi lain, kata Syafrin, pengadaan kamera ETLE mobile dianggarkan dalam APBD DKI 2024.  https://t.co/zTNgeyrOZd;1;opsi lain kata syafrin pengadaan kamera etle mobile dianggarkan dalam apbd dki  ;['opsi', 'lain', 'kata', 'syafrin', 'ada', 'kamera', 'etle', 'mobile', 'anggar', 'dalam', 'apbd', 'dki']
@xuxi4wayv halo. via web bisa, via app bisa. search aja e-tilang.;1; halo via web bisa via app bisa search aja etilang;['halo', 'via', 'web', 'bisa', 'via', 'app', 'bisa', 'search', 'saja', 'etilang']
Kapolri menginstruksikan larangan tilang manual untuk memaksimalkan kinerja ETLE. #kumparanOTO https://t.co/eznAqvW1kP;1;kapolri menginstruksikan larangan tilang manual untuk memaksimalkan kinerja etle  ;['kapolri', 'instruksi', 'larang', 'tilang', 'manual', 'untuk', 'maksimal', 'kerja', 'etle']
@siapkawalpolri @ListyoSigitP Sbuah langkah progresif yg diambil @DivHumas_Polri dgn menerapkan sistem e-tilang menggantikan tilang manual. Klo dh kayak gini mah aku yakin gak bakalan ada pungli lgi;2;  sbuah langkah progresif yg diambil  dgn menerapkan sistem etilang menggantikan tilang manual klo dh kayak gini mah aku yakin gak bakalan ada pungli lgi;['sbuah', 'langkah', 'progresif', 'yang', 'ambil', 'dengan', 'terap', 'sistem', 'etilang', 'ganti', 'tilang', 'manual', 'kalau', 'dh', 'kayak', 'gin', 'mah', 'aku', 'yakin', 'tidak', 'akan', 'ada', 'pungut', 'liar', 'lagi']
"Satlantas Polres Pati Jaring 4.680 Pelanggar Lewat ETLE

https://t.co/sUnPb32ydH";1;satlantas polres pati jaring  pelanggar lewat etle ;['satlantas', 'polres', 'pati', 'jaring', 'langgar', 'lewat', 'etle']
"Selama 1 Bulan Tilang ETLE Polda Sulteng Tercatat 108.514 Pelanggar
https://t.co/tbpEEvijNK";1;selama  bulan tilang etle polda sulteng tercatat  pelanggar ;['lama', 'bulan', 'tilang', 'etle', 'polda', 'sulteng', 'catat', 'langgar']
"@CNNIndonesia Hahaha... Kmrn katanya tilang manual dihapus, diganti E-tilang. Belakangan diganti lg ke manual, krn ga bisa jd ""side job"". Jangan aja, perpanjangan SIM jd sama kasusnya kayak tilang manual";0; hahaha kmrn katanya tilang manual dihapus diganti etilang belakangan diganti lg ke manual krn ga bisa jd side job jangan aja perpanjangan sim jd sama kasusnya kayak tilang manual;['hahaha', 'kemarin', 'kata', 'tilang', 'manual', 'hapus', 'ganti', 'etilang', 'belakang', 'ganti', 'lagi', 'ke', 'manual', 'karena', 'tidak', 'bisa', 'jadi', 'side', 'job', 'jangan', 'saja', 'panjang', 'sim', 'jadi', 'sama', 'kasus', 'kayak', 'tilang', 'manual']
#MostPopuler Pelanggar Anggap Enteng Tilang ETLE, Tilang Manual Harus Diberlakukan Lagi https://t.co/mwhyuYP4ca;1; pelanggar anggap enteng tilang etle tilang manual harus diberlakukan lagi ;['langgar', 'anggap', 'enteng', 'tilang', 'etle', 'tilang', 'manual', 'harus', 'laku', 'lagi']
Hati hati yaaa buat kalian , ETLE udah keliatan hilalnya nih di Malang 👇🏻 . Patuhi rambu lalu lintas , jangan lupa bawa SIM , STNK .. kalo BPKB dirumah aja atau mau dititipin dimana gitu juga boleh 😂@infomalang @cityguide911fm https://t.co/f1Jl992NqT;1;hati hati yaa buat kalian  etle udah keliatan hilalnya nih di malang   patuhi rambu lalu lintas  jangan lupa bawa sim  stnk  kalo bpkb dirumah aja atau mau dititipin dimana gitu juga boleh   ;['hati', 'hati', 'yaa', 'buat', 'kalian', 'etle', 'sudah', 'lihat', 'hilal', 'ini', 'di', 'malang', 'patuh', 'rambu', 'lalu', 'lintas', 'jangan', 'lupa', 'bawa', 'sim', 'stnk', 'kalau', 'bpkb', 'rumah', 'saja', 'atau', 'mau', 'dititipin', 'mana', 'gitu', 'juga', 'boleh']
mbayarnya Pake  Jeumpol... opo Etle technology #ulangi etle tehnolohi https://t.co/M9AjMX1i1v;1;mbayarnya pake jeumpol opo etle technology  etle tehnolohi ;['mbayarnya', 'pakai', 'jeumpol', 'opo', 'etle', 'technology', 'etle', 'tehnolohi']
@siapkawalpolri @ListyoSigitP Sangat sepakat dengan kapolri. Untuk zaman sekarang memang cocok menggunakan tilang elektronik @ListyoSigitP;2;  sangat sepakat dengan kapolri untuk zaman sekarang memang cocok menggunakan tilang elektronik ;['sangat', 'sepakat', 'dengan', 'kapolri', 'untuk', 'zaman', 'sekarang', 'memang', 'cocok', 'guna', 'tilang', 'elektronik']
@txtdrberseragam Bikin ETLE freelance kayanya seru ya, jadi yang ngirim buat penilangan bisa siapa aja asalkan gambar dan/atau videonya jelas. Tinggal dibikin sistem registrasi untuk jadi ETLE Freelance sama sistem submitnya. Udah tinggal dibagi aja persenan tilangnya ke pengirim kalo terbukti.;1; bikin etle freelance kayanya seru ya jadi yang ngirim buat penilangan bisa siapa aja asalkan gambar danatau videonya jelas tinggal dibikin sistem registrasi untuk jadi etle freelance sama sistem submitnya udah tinggal dibagi aja persenan tilangnya ke pengirim kalo terbukti;['bikin', 'etle', 'freelance', 'kayak', 'seru', 'iya', 'jadi', 'yang', 'ngirim', 'buat', 'tilang', 'bisa', 'siapa', 'saja', 'asal', 'gambar', 'danatau', 'video', 'jelas', 'tinggal', 'bikin', 'sistem', 'registrasi', 'untuk', 'jadi', 'etle', 'freelance', 'sama', 'sistem', 'submitnya', 'sudah', 'tinggal', 'bagi', 'saja', 'persen', 'tilang', 'ke', 'kirim', 'kalau', 'bukti']
Polda Metro Jaya Bocorkan Kelemahkan ETLE https://t.co/Psy4H7MiB1;0;polda metro jaya bocorkan kelemahkan etle ;['polda', 'metro', 'jaya', 'bocor', 'lemah', 'etle']
"Satlantas polres empat lawang giat sosialisasi ETLE dan aplikasi SMART CITY

#kapoldasumsel
#kapolresempatlawang 
#kapolresempatlawangpoldasumsel 
#polresempatlawang 
#polresempatlawangpoldasumsel 
#polresempatlawangpresisi 
#humaspolresempatlawang 
#humaspoldasumsel https://t.co/uvOsoR2eqY";1;satlantas polres empat lawang giat sosialisasi etle dan aplikasi smart city         ;['satlantas', 'polres', 'empat', 'lawang', 'giat', 'sosialisasi', 'etle', 'dan', 'aplikasi', 'smart', 'city']
Hingga memasuki Desember 2022, Polres $ Cirebon $ Kota masih melakukan tahap sosialisasi dan simulasi penerapan tilang elektronik. #publisherstory #ciremaitoday https://t.co/8nxH1Fh9wn;1;hingga memasuki desember  polres  cirebon  kota masih melakukan tahap sosialisasi dan simulasi penerapan tilang elektronik   ;['hingga', 'pasuk', 'desember', 'polres', 'cirebon', 'kota', 'masih', 'laku', 'tahap', 'sosialisasi', 'dan', 'simulasi', 'terap', 'tilang', 'elektronik']
Polresta Cirebon akan memasang 21 titik E-TLE sebagai tindak lanjut instruksi Kapolri Jenderal Listyo Sigit Prabowo untuk hilangkan tilang manual.  https://t.co/5g4aqIKZIy;1;polresta cirebon akan memasang  titik etle sebagai tindak lanjut instruksi kapolri jenderal listyo sigit prabowo untuk hilangkan tilang manual ;['polresta', 'cirebon', 'akan', 'pasang', 'titik', 'etle', 'bagai', 'tindak', 'lanjut', 'instruksi', 'kapolri', 'jenderal', 'listyo', 'sigit', 'prabowo', 'untuk', 'hilang', 'tilang', 'manual']
"Jumlah pelanggar lalu lintas di Banten meningkat sejak Polda setempat memasang Electronic traffic law enforcement (E-TLE) di beberapa titik.

https://t.co/1UpIu9Sr6j";1;jumlah pelanggar lalu lintas di banten meningkat sejak polda setempat memasang electronic traffic law enforcement etle di beberapa titik ;['jumlah', 'langgar', 'lalu', 'lintas', 'di', 'banten', 'tingkat', 'sejak', 'polda', 'tempat', 'pasang', 'electronic', 'traffic', 'law', 'enforcement', 'etle', 'di', 'beberapa', 'titik']
Turis Asing Melanggar Lalu Lintas Kini Bisa Kena Tilang E-TLE https://t.co/Kl0X4ZEg6D;1;turis asing melanggar lalu lintas kini bisa kena tilang etle ;['turis', 'asing', 'langgar', 'lalu', 'lintas', 'kini', 'bisa', 'kena', 'tilang', 'etle']
Cirebon Segera Terapkan e-Tilang https://t.co/CijlaxLsoe;1;cirebon segera terapkan etilang ;['cirebon', 'segera', 'terap', 'etilang']
ETLE Mobile Diuji Coba di Jalanan Jakarta, Bagaimana Cara Kerjanya? https://t.co/L4mXRdwGN1;1;etle mobile diuji coba di jalanan jakarta bagaimana cara kerjanya ;['etle', 'mobile', 'uji', 'coba', 'di', 'jalan', 'jakarta', 'bagaimana', 'cara', 'kerja']
"Solusinya sederhana

ETLE ❌️
Drone ❌️
Keplak Tengtara ✅️";1;solusinya sederhana etle ️ drone ️ keplak tengtara ️;['solusi', 'sederhana', 'etle', '', 'drone', '', 'keplak', 'tengtara', '']
@txtdrimedia ETLE ini kalo ada ambulans trus sama polisi kendaraan kita disuruh maju nerobos lampu merah apa kena tilang juga? 🤔;1; etle ini kalo ada ambulans trus sama polisi kendaraan kita disuruh maju nerobos lampu merah apa kena tilang juga ;['etle', 'ini', 'kalau', 'ada', 'ambulans', 'trus', 'sama', 'polisi', 'kendara', 'kita', 'suruh', 'maju', 'nerobos', 'lampu', 'merah', 'apa', 'kena', 'tilang', 'juga']
Ini Kecanggihan Mobil ETLE yang Baru Diluncurkan https://t.co/WNmkCs0pzu;1;ini kecanggihan mobil etle yang baru diluncurkan ;['ini', 'canggih', 'mobil', 'etle', 'yang', 'baru', 'luncur']
Ni mohon dengan sangat sih bapak @ListyoSigitP , tlg aktifin lagi aturan tilang manualnya.. makin bnyk org2 dongo yg bekeliaran. E-TLE kurang efektif. Makasih;0;ni mohon dengan sangat sih bapak   tlg aktifin lagi aturan tilang manualnya makin bnyk org dongo yg bekeliaran etle kurang efektif makasih;['ini', 'mohon', 'dengan', 'sangat', 'sih', 'bapak', 'tlg', 'aktifin', 'lagi', 'atur', 'tilang', 'manual', 'makin', 'banyak', 'org', 'dongo', 'yang', 'bekeliaran', 'etle', 'kurang', 'efektif', 'terima', 'kasih']
"""Apabila menemukan itu (pelanggar) pasti ditindak oleh anggota. Jadi anggota menindak dengan meningkatkan. Kalau masalah tilang, tilang elektronik yang bekerja,"" kata Latif#mediaindonesia 
#referensibangsa
#Tilangelektronik

Sumber: https://t.co/CdDP6KjMs1";1;apabila menemukan itu pelanggar pasti ditindak oleh anggota jadi anggota menindak dengan meningkatkan kalau masalah tilang tilang elektronik yang bekerja kata latif   sumber ;['apabila', 'temu', 'itu', 'langgar', 'pasti', 'tindak', 'oleh', 'anggota', 'jadi', 'anggota', 'tindak', 'dengan', 'tingkat', 'kalau', 'masalah', 'tilang', 'tilang', 'elektronik', 'yang', 'kerja', 'kata', 'latif', 'sumber']
"Tilang Manual Dihapus, Diganti tilang elektronik.

Apa komentar Anda? 

#SonoraPagi 
@sonorafm92 
@sonora_bandung
@fm98sonora
 
Streaming :
https://t.co/uhOhw5Kk2n https://t.co/EbihRMIJLW";1;tilang manual dihapus diganti tilang elektronik apa komentar anda     streaming   ;['tilang', 'manual', 'hapus', 'ganti', 'tilang', 'elektronik', 'apa', 'komentar', 'anda', 'streaming']
"Terobosan Ditlantas Polda Jateng, Tilang ETLE Pakai Drone Mulai Diuji Coba

 #Sindonews #BukanBeritaBiasa .https://t.co/EaTpjWSIOr";1;terobosan ditlantas polda jateng tilang etle pakai drone mulai diuji coba   ;['terobos', 'ditlantas', 'polda', 'jateng', 'tilang', 'etle', 'pakai', 'drone', 'mulai', 'uji', 'coba']
Mekanisme ETLE MOBILE Satlantas Polres Bengkulu Selatan. https://t.co/HiyeFLHF6K;1;mekanisme etle mobile satlantas polres bengkulu selatan ;['mekanisme', 'etle', 'mobile', 'satlantas', 'polres', 'bengkulu', 'selatan']
habis kena e-tilang ga pake helm pdhl dkt dri jarak rmh ku yaallah,  jd trauma mau keluar deket” mending jalan kaki aja 😒;0;habis kena etilang ga pake helm pdhl dkt dri jarak rmh ku yaallah jd trauma mau keluar deket” mending jalan kaki aja ;['habis', 'kena', 'etilang', 'tidak', 'pakai', 'helm', 'pdhl', 'dkt', 'dari', 'jarak', 'rumah', 'ku', 'yaallah', 'jadi', 'trauma', 'mau', 'keluar', 'deket', '', 'lebih', 'baik', 'jalan', 'kaki', 'saja']
Kamera ETLE Mobile yang terpasang di mobil patroli petugas dapat merekam beberapa pelanggaran kasat mata dengan adanya teknologi khusus. https://t.co/ujMZpdE5WW;1;kamera etle mobile yang terpasang di mobil patroli petugas dapat merekam beberapa pelanggaran kasat mata dengan adanya teknologi khusus ;['kamera', 'etle', 'mobile', 'yang', 'pasang', 'di', 'mobil', 'patroli', 'tugas', 'dapat', 'rekam', 'beberapa', 'langgar', 'kepala', 'satu', 'mata', 'dengan', 'ada', 'teknologi', 'khusus']
Fyi buat temen-temen yang pagi-pagi sering lewat atau lawan arah di depan masjid as-syakirin kalimalang, hati-hati sekarang sudah ada E-TLE. https://t.co/RsWYz8kdtV;0;fyi buat tementemen yang pagipagi sering lewat atau lawan arah di depan masjid assyakirin kalimalang hatihati sekarang sudah ada etle ;['bagai', 'informasi', 'buat', 'tementemen', 'yang', 'pagipagi', 'sering', 'lewat', 'atau', 'lawan', 'arah', 'di', 'depan', 'masjid', 'assyakirin', 'kalimalang', 'hatihati', 'sekarang', 'sudah', 'ada', 'etle']
Polda Bali Gencarkan Penerapan Tilang Elektronik https://t.co/qPA2KhW9ts;1;polda bali gencarkan penerapan tilang elektronik ;['polda', 'bal', 'gencar', 'terap', 'tilang', 'elektronik']
@DesignRant2 Foto seperti ini, jauh sebelum diberlakukan e-tilang tanpa tilang manual juga sudah banyak terjadi kok. Jangan dibikin seolah-olah kayak baru begini pas gak ada tilang manual lah.;1; foto seperti ini jauh sebelum diberlakukan etilang tanpa tilang manual juga sudah banyak terjadi kok jangan dibikin seolaholah kayak baru begini pas gak ada tilang manual lah;['foto', 'seperti', 'ini', 'jauh', 'belum', 'laku', 'etilang', 'tanpa', 'tilang', 'manual', 'juga', 'sudah', 'banyak', 'jadi', 'kok', 'jangan', 'bikin', 'seolaholah', 'kayak', 'baru', 'begini', 'pas', 'tidak', 'ada', 'tilang', 'manual', 'lah']
Sosialisasi terkait ETLE Mobile di RRI Pro 1. https://t.co/gAZ5vOUUBU;1;sosialisasi terkait etle mobile di rri pro  ;['sosialisasi', 'kait', 'etle', 'mobile', 'di', 'rri', 'profesional']
-dips! Di lampu merah patung kuda ada camera etilang ga?;1;dips di lampu merah patung kuda ada camera etilang ga;['dips', 'di', 'lampu', 'merah', 'patung', 'kuda', 'ada', 'camera', 'etilang', 'tidak']
@kumparan Bukanya bagus, mayan kan cuan masuk dr tilang elektronik. Lu ga bisa ajarin binatang taat peraturan, biarin aja dah kalo jatoh palanya mejret jg.;2; bukanya bagus mayan kan cuan masuk dr tilang elektronik lu ga bisa ajarin binatang taat peraturan biarin aja dah kalo jatoh palanya mejret jg;['buka', 'bagus', 'mayan', 'kan', 'cuan', 'masuk', 'dr', 'tilang', 'elektronik', 'kamu', 'tidak', 'bisa', 'ajarin', 'binatang', 'taat', 'atur', 'biarin', 'saja', 'deh', 'kalau', 'jatoh', 'pala', 'mejret', 'juga']
"Sosialisasi Tilang Etle Sat Lantas Prabumulih

@polisi_sumsel
@kapolda_sumsel
@prabumulih_siruuu 
@viral.prabumulih_id 
@prabumulih.viral 
@prabumulih.bedesau
@xposedid

#polripresisi
#poldasumsel
#polresprabumulih
#akbpwitdiardi https://t.co/w8ii6sHb8I";1;sosialisasi tilang etle sat lantas prabumulih            ;['sosialisasi', 'tilang', 'etle', 'sat', 'lantas', 'prabumulih']
"Polda Jawa Tengah uji coba tilang elektronik menggunakan drone

Pesawat tanpa awak atau drone mulai diuji coba untuk digunakan dalam sistem Electronic Traffic Law Enforcement (ETLE) sejak 10 Oktober 2022. https://t.co/k5Ct7TaX1C";1;polda jawa tengah uji coba tilang elektronik menggunakan drone pesawat tanpa awak atau drone mulai diuji coba untuk digunakan dalam sistem electronic traffic law enforcement etle sejak  oktober  ;['polda', 'jawa', 'tengah', 'uji', 'coba', 'tilang', 'elektronik', 'guna', 'drone', 'pesawat', 'tanpa', 'saya', 'atau', 'drone', 'mulai', 'uji', 'coba', 'untuk', 'guna', 'dalam', 'sistem', 'electronic', 'traffic', 'law', 'enforcement', 'etle', 'sejak', 'oktober']
@taufiq_jenengku @e100ss Waduh...sing di foto iso kenek ETLE gak iki....koq gak gawe helm ?;1;  waduhsing di foto iso kenek etle gak ikikoq gak gawe helm ;['waduhsing', 'di', 'foto', 'iso', 'kenek', 'etle', 'tidak', 'ikikoq', 'tidak', 'kerja', 'helm']
Data gar lantas tidak menggunakan helm yg tercapture kamera Etle https://t.co/nwzTQpki2a;1;data gar lantas tidak menggunakan helm yg tercapture kamera etle ;['data', 'gar', 'lantas', 'tidak', 'guna', 'helm', 'yang', 'tercapture', 'kamera', 'etle']
Polisi Klaim ETLE Lebih Efektif Tindak Pelanggaran Dibandingkan Tilang Manual https://t.co/72r7yZgFKA;1;polisi klaim etle lebih efektif tindak pelanggaran dibandingkan tilang manual ;['polisi', 'klaim', 'etle', 'lebih', 'efektif', 'tindak', 'langgar', 'banding', 'tilang', 'manual']
@bangwinissimo Kenapa ga lsg cegat di jalan, scan stnk. Keluar deh tuh tilang elektronik. Yg ga bawa stnk diangkut kendaraannya. Ribet amat...;0; kenapa ga lsg cegat di jalan scan stnk keluar deh tuh tilang elektronik yg ga bawa stnk diangkut kendaraannya ribet amat;['kenapa', 'tidak', 'lsg', 'cegat', 'di', 'jalan', 'scan', 'stnk', 'keluar', 'deh', 'tuh', 'tilang', 'elektronik', 'yang', 'tidak', 'bawa', 'stnk', 'angkut', 'kendara', 'tidak', 'praktis', 'amat']
Operasi Zebra Dimulai, Pelanggar Lalu Lintas Siap-siap Terjaring, Kombes Hilman: Terapkan e-Tilang dan Teguran https://t.co/sHcQFJa34E;1;operasi zebra dimulai pelanggar lalu lintas siapsiap terjaring kombes hilman terapkan etilang dan teguran ;['operasi', 'zebra', 'mulai', 'langgar', 'lalu', 'lintas', 'siapsiap', 'jaring', 'kombes', 'hilman', 'terap', 'etilang', 'dan', 'tegur']
@ndagels @arifdiamanta Orang jekate emang Piter ya.mereka tau di trotoar ga ada ETle;1;  orang jekate emang piter yamereka tau di trotoar ga ada etle;['orang', 'jekate', 'emang', 'piter', 'yamereka', 'tahu', 'di', 'trotoar', 'tidak', 'ada', 'etle']
"Satlantas Polres Indramayu sudah memberlakukan Tilang Elektronik / ETLE Mobile.
Yuks tertib dalam berlalulintas demi keselamatan kita bersama.

#PolriPresisi
#PolriPresisi2022 https://t.co/2kzc5qJsGH";1;satlantas polres indramayu sudah memberlakukan tilang elektronik  etle mobile yuks tertib dalam berlalulintas demi keselamatan kita bersama   ;['satlantas', 'polres', 'indramayu', 'sudah', 'laku', 'tilang', 'elektronik', 'etle', 'mobile', 'yuks', 'tertib', 'dalam', 'berlalulintas', 'demi', 'selamat', 'kita', 'sama']
Operasi Zebra 2022 berlangsung hingga 16 Oktober, pengendara perlu mengetahui cara urus tilang elektronik saat lakukan pelanggaran https://t.co/3jOaFM4mO2;1;operasi zebra  berlangsung hingga  oktober pengendara perlu mengetahui cara urus tilang elektronik saat lakukan pelanggaran ;['operasi', 'zebra', 'langsung', 'hingga', 'oktober', 'kendara', 'perlu', 'tahu', 'cara', 'urus', 'tilang', 'elektronik', 'saat', 'laku', 'langgar']
"08.36: RT @atoxmorrison : Mohon untuk ditempatkan kamera etle di cawang dan GT Cawang 
#ElshintaOnAir
https://t.co/8Sz8C7DvLB";1; rt   mohon untuk ditempatkan kamera etle di cawang dan gt cawang  ;['rt', 'mohon', 'untuk', 'tempat', 'kamera', 'etle', 'di', 'cawang', 'dan', 'begitu', 'cawang']
@txtdrimedia Trabas lampu merah kena e-tle, trabas lampu hijau melanggar lalu lintas, jd yg bnr trabas lampu kuning. Knp gak ganti aja y merah dan hijau nya jd kuning semua;1; trabas lampu merah kena etle trabas lampu hijau melanggar lalu lintas jd yg bnr trabas lampu kuning knp gak ganti aja y merah dan hijau nya jd kuning semua;['trabas', 'lampu', 'merah', 'kena', 'etle', 'trabas', 'lampu', 'hijau', 'langgar', 'lalu', 'lintas', 'jadi', 'yang', 'bnr', 'trabas', 'lampu', 'kuning', 'kenapa', 'tidak', 'ganti', 'saja', 'ya', 'merah', 'dan', 'hijau', 'nya', 'jadi', 'kuning', 'semua']
